sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:measurementUnit,ADD_INFO:sourceConceptId,ADD_INFO:sourceName_fi,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:Valuepercentiles,ADD_INFO:omopQuantity,ADD_INFO:testNameAbbreviation,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
s-lamotri[mg/l],s-lamotri[mg/l],0,,mg/l,2002407076,S -Lamotrigiini,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Concentration,s-lamotri,0,FLAGGED,UNREVIEWED,Tarja,1717545600000,3037826,lamoTRIgine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,ERROR; Units: Units dont match quantity,Javier,1717545600000,
s-maksa-1-isoentsyymi[u/l],s-maksa-1-isoentsyymi[u/l],0,,u/l,2002407195,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Catalytic Concentration,s-maksa-1-isoentsyymi,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3035062,Alkaline phosphatase.liver 1 [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
s-maksa-2-isoentsyymi[u/l],s-maksa-2-isoentsyymi[u/l],0,,u/l,2002407197,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Catalytic Concentration,s-maksa-2-isoentsyymi,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3036185,Alkaline phosphatase.liver 2 [Enzymatic activity/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
"s-metnor,s-normet[nmol/l]","s-metnor,s-normet[nmol/l]",0,,nmol/l,2002407241,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Concentration,"s-metnor,s-normet",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3026179,Normetanephrine [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
s-ngald4e[u/ml],s-ngald4e[u/ml],0,,u/ml,2002407349,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-ngald4e,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-ohbutyr[mmol/l],s-ohbutyr[mmol/l],0,,mmol/l,2002407418,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-ohbutyr,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-papaije[u/ml],s-papaije[u/ml],0,,u/ml,2002407460,"S -Papaija (f293), IgE-vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-papaije,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-pespabg[mg/l],s-pespabg[mg/l],0,,mg/l,2002407525,"Penicillium species, IgGvasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Concentration,s-pespabg,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,44816697,Penicillium sp IgG Ab [Mass/volume] in Serum or Plasma by Immunoassay,Measurement,MAPS_TO,,Javier,1717545600000,
s-sm-ab[u/ml],s-sm-ab[u/ml],0,,u/ml,2002407950,"S -Sm (Smith),vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Arbitrary Concentration,s-sm-ab,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3003721,Smooth muscle Ab [Units/volume] in Serum,Measurement,MAPS_TO,,Javier,1717545600000,
"s-varicella-zostervirus,iggvasta-aineet[miu/ml]","s-varicella-zostervirus,iggvasta-aineet[miu/ml]",0,,miu/ml,2002408291,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"s-varicella-zostervirus,iggvasta-aineet",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"transferriini,seerumista,paastonäyte[g/l]","transferriini,seerumista,paastonäyte[g/l]",0,,g/l,2002408666,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Concentration,"transferriini,seerumista,paastonäyte",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3004789,Transferrin [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
"trombosyytit,sitraattinÄyte[e9/l]","trombosyytit,sitraattinÄyte[e9/l]",0,,e9/l,2002408717,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"trombosyytit,sitraattinÄyte",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
tumavasta-aineet(s-ana)[titre],tumavasta-aineet(s-ana)[titre],0,,titre,2002408758,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Titer,tumavasta-aineet(s-ana),0,APPROVED,UNREVIEWED,Tarja,1717545600000,3037522,Nuclear Ab [Titer] in Serum,Measurement,MAPS_TO,,Javier,1717545600000,
tumavasta-aineet(s-anaab)[titre],tumavasta-aineet(s-anaab)[titre],0,,titre,2002408759,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Titer,tumavasta-aineet(s-anaab),0,APPROVED,UNREVIEWED,Tarja,1717545600000,3037522,Nuclear Ab [Titer] in Serum,Measurement,MAPS_TO,,Javier,1717545600000,
u-albumiini/kreatiniini-suhdemikroalbuminuria[g/mol],u-albumiini/kreatiniini-suhdemikroalbuminuria[g/mol],0,,g/mol,2002408818,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,u-albumiini/kreatiniini-suhdemikroalbuminuria,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"u-proteiini,(u-prot-fr,valetietue)[g/l]","u-proteiini,(u-prot-fr,valetietue)[g/l]",0,,g/l,2002409123,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"u-proteiini,(u-prot-fr,valetietue)",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
valkosipul[u/ml],valkosipul[u/ml],0,,u/ml,2002409272,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,valkosipul,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"vehnäjauho,igevasta-aineet[u/ml]","vehnäjauho,igevasta-aineet[u/ml]",0,,u/ml,2002409399,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"vehnäjauho,igevasta-aineet",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
-ebvnh[iu/ml],-ebvnh[iu/ml],0,,iu/ml,2002400161,"-Epstein-Barrin virus, nukleiinihappo (kvant)",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Number Concentration,-ebvnh,0,FLAGGED,UNREVIEWED,Tarja,1717545600000,3031321,Epstein Barr virus DNA [#/volume] (viral load) in Tissue by NAA with probe detection,Measurement,MAPS_TO,ERROR; Units: Units dont match quantity,Javier,1717545600000,
ab-so2[%],ab-so2[%],0,,%,2002400518,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,ab-so2,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"b-diffik,neut[%]","b-diffik,neut[%]",0,,%,2002400965,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"b-diffik,neut",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"b-siklosporiinia,massaspektrometrinen[ug/l]","b-siklosporiinia,massaspektrometrinen[ug/l]",0,,ug/l,2002401480,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"b-siklosporiinia,massaspektrometrinen",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
cp-hco3ak[mmol/l],cp-hco3ak[mmol/l],0,,mmol/l,2002401859,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,cp-hco3ak,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"dermatophagoidespteronyssinus(d1),ige-vasta-aineet[u/ml]","dermatophagoidespteronyssinus(d1),ige-vasta-aineet[u/ml]",0,,u/ml,2002401925,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"dermatophagoidespteronyssinus(d1),ige-vasta-aineet",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
epit.solut[e6/l],epit.solut[e6/l],0,,e6/l,2002402222,U-Epiteelisolut,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,epit.solut,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
fb-b1-vitamiini[ug/l],fb-b1-vitamiini[ug/l],0,,ug/l,2002402286,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,fb-b1-vitamiini,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
fp-pth-int[pmol/l],fp-pth-int[pmol/l],0,,pmol/l,2002402495,"Parathormoni, intakti",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,fp-pth-int,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"fs-glukoosi,0-nÃ¤yterasituksessa[mmol/l]","fs-glukoosi,0-nÃ¤yterasituksessa[mmol/l]",0,,mmol/l,2002402576,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Concentration,"fs-glukoosi,0-nÃ¤yterasituksessa",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3018251,Fasting glucose [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
fs-shbg[nmol/l],fs-shbg[nmol/l],0,,nmol/l,2002402645,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,fs-shbg,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"he4proteiini,seerumista[pmol/l]","he4proteiini,seerumista[pmol/l]",0,,pmol/l,2002402842,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Concentration,"he4proteiini,seerumista",0,APPROVED,UNREVIEWED,Tarja,1717545600000,40758310,Human epididymis protein 4 [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
"hevosenhilse(e3),ige-vasta-aineet(s-hevohie)[u/ml]","hevosenhilse(e3),ige-vasta-aineet(s-hevohie)[u/ml]",0,,u/ml,2002402886,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"hevosenhilse(e3),ige-vasta-aineet(s-hevohie)",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
immunoglobuliinie-vehnä[u/ml],immunoglobuliinie-vehnä[u/ml],0,,u/ml,2002402952,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,immunoglobuliinie-vehnä,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
kupari[umol/l],kupari[umol/l],0,,umol/l,2002403196,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,kupari,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
la-b-cd19[e9/l],la-b-cd19[e9/l],0,,e9/l,2002403377,"La-Lymfosyytit, B-solujen määrä",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,la-b-cd19,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
la-nk[e9/l],la-nk[e9/l],0,,e9/l,2002403385,La-NK-solut (luonnolliset tappajasolut),LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,la-nk,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
li-tpha[titre],li-tpha[titre],0,,titre,2002403565,"Li-Treponema pallidum, hemagglutinaatio",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,li-tpha,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
lieriÖt[e6/l],lieriÖt[e6/l],0,,e6/l,2002403571,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,lieriÖt,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"maito,igevasta-aineet[u/ml]","maito,igevasta-aineet[u/ml]",0,,u/ml,2002403698,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"maito,igevasta-aineet",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
nu-albumiininjakreatiniininsuhde[mg/mmol],nu-albumiininjakreatiniininsuhde[mg/mmol],0,,mg/mmol,2002403900,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,nu-albumiininjakreatiniininsuhde,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"oma,pvk+tv[%]","oma,pvk+tv[%]",0,,%,2002403927,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"oma,pvk+tv",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"oma,pvk+tv[g/l]","oma,pvk+tv[g/l]",0,,g/l,2002403928,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"oma,pvk+tv",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
p-prbnp-hoi[ng/l],p-prbnp-hoi[ng/l],0,,ng/l,2002404637,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Concentration,p-prbnp-hoi,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3029187,Natriuretic peptide.B prohormone N-Terminal [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
p-reumafaktori(pi)[iu/ml],p-reumafaktori(pi)[iu/ml],0,,iu/ml,2002404724,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,p-reumafaktori(pi),0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"p-tyreoideaperoksidaasi,vasta-aineet[u/ml]","p-tyreoideaperoksidaasi,vasta-aineet[u/ml]",0,,u/ml,2002404847,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"p-tyreoideaperoksidaasi,vasta-aineet",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
palsternak[mm],palsternak[mm],0,,mm,2002404901,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,palsternak,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"pf-laktaatti,päivystystutkimus[mmol/l]","pf-laktaatti,päivystystutkimus[mmol/l]",0,,mmol/l,2002405017,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Concentration,"pf-laktaatti,päivystystutkimus",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3023383,Lactate [Moles/volume] in Pleural fluid,Measurement,MAPS_TO,,Javier,1717545600000,
"prolaktiini,biologisestiaktiivinen[mu/l]","prolaktiini,biologisestiaktiivinen[mu/l]",0,,mu/l,2002405117,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"prolaktiini,biologisestiaktiivinen",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"prolaktiini,saanto[%]","prolaktiini,saanto[%]",0,,%,2002405119,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"prolaktiini,saanto",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
proteiini[g/l],proteiini[g/l],0,,g/l,2002405140,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,proteiini,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
psa-v/psaeikÄytÖssÄ[%],psa-v/psaeikÄytÖssÄ[%],0,,%,2002405157,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,psa-v/psaeikÄytÖssÄ,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
pt-keli-su[u/ml],pt-keli-su[u/ml],0,,u/ml,2002405272,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,pt-keli-su,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
ruoka-sse[u/ml],ruoka-sse[u/ml],0,,u/ml,2002405440,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,ruoka-sse,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-aavhiie[u/ml],s-aavhiie[u/ml],0,,u/ml,2002405471,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-aavhiie,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-alfalae[u/ml],s-alfalae[u/ml],0,,u/ml,2002405590,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-alfalae,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"s-allige,rcora1(f428,rekombinantti,hasselpähkinä)[u/ml]","s-allige,rcora1(f428,rekombinantti,hasselpähkinä)[u/ml]",0,,u/ml,2002405669,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"s-allige,rcora1(f428,rekombinantti,hasselpähkinä)",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-amiyks[mg/l],s-amiyks[mg/l],0,,mg/l,2002405694,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-amiyks,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-chtrab[eiu],s-chtrab[eiu],0,,eiu,2002406061,"S -Chlamydia trachomatis, vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-chtrab,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-desvenla[nmol/l],s-desvenla[nmol/l],0,,nmol/l,2002406186,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-desvenla,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-digoks/h[nmol/l],s-digoks/h[nmol/l],0,,nmol/l,2002406209,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-digoks/h,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-f296e[u/ml],s-f296e[u/ml],0,,u/ml,2002406333,"S -Johanneksenleipäpuun hedelmä, IgE vasta-aineet",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-f296e,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"s-glukoosi,rasitusnÃ¤yte,2h[mmol/l]","s-glukoosi,rasitusnÃ¤yte,2h[mmol/l]",0,,mmol/l,2002406461,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"s-glukoosi,rasitusnÃ¤yte,2h",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-hmgcr-ab[u/ml],s-hmgcr-ab[u/ml],0,,u/ml,2002406628,"HMGCoAR-vasta-aineet, seerumista",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-hmgcr-ab,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"s-iglc-v,s-iglck-v[mg/l]","s-iglc-v,s-iglck-v[mg/l]",0,,mg/l,2002406732,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"s-iglc-v,s-iglck-v",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"s-iglc-v,s-iglcl-v[mg/l]","s-iglc-v,s-iglcl-v[mg/l]",0,,mg/l,2002406733,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,"s-iglc-v,s-iglcl-v",0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-immunoglobuliinim(ko)[g/l],s-immunoglobuliinim(ko)[g/l],0,,g/l,2002406764,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Mass Concentration,s-immunoglobuliinim(ko),0,APPROVED,UNREVIEWED,Tarja,1717545600000,3028026,IgM [Mass/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
s-mirtats[nmol/l],s-mirtats[nmol/l],0,,nmol/l,2002407250,S -Mirtatsapiini,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-mirtats,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-ssbabbl[s],s-ssbabbl[s],0,,s,2002407969,S -SSB-vasta-aineet (blotting),LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Arbitrary Concentration,s-ssbabbl,0,FLAGGED,UNREVIEWED,Tarja,1717545600000,3027450,Sjogrens syndrome-B extractable nuclear Ab [Units/volume] in Serum,Measurement,MAPS_TO,ERROR; Units: Units dont match quantity,Javier,1717545600000,
s-stpn2[mg/l],s-stpn2[mg/l],0,,mg/l,2002407999,"Streptococcus pneumoniae, IgGserotyyppi 2",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-stpn2,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
s-testo[pmol/l],s-testo[pmol/l],0,,pmol/l,2002408072,Testosteroni-paketti,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Substance Concentration,s-testo,0,APPROVED,UNREVIEWED,FinOMOP,1717545600000,3017446,Testosterone [Moles/volume] in Serum or Plasma,Measurement,MAPS_TO,,Javier,1717545600000,
s-vgkcab[pmol/l],s-vgkcab[pmol/l],0,,pmol/l,2002408318,"Kaliumkanava, v-a, osatutk",LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,s-vgkcab,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
sy-lnt[%],sy-lnt[%],0,,%,2002408544,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,sy-lnt,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
"sy-mononukleaarisetleukosyytit,nivelnesteestä[%]","sy-mononukleaarisetleukosyytit,nivelnesteestä[%]",0,,%,2002408555,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Number Fraction,"sy-mononukleaarisetleukosyytit,nivelnesteestä",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3012215,Mononuclear cells/100 leukocytes in Synovial fluid,Measurement,MAPS_TO,,Javier,1717545600000,
"sy-polymorfologisetleukosyytit,nivelnesteestä[%]","sy-polymorfologisetleukosyytit,nivelnesteestä[%]",0,,%,2002408564,,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Number Fraction,"sy-polymorfologisetleukosyytit,nivelnesteestä",0,APPROVED,UNREVIEWED,Tarja,1717545600000,3006571,Polymorphonuclear cells/100 leukocytes in Synovial fluid,Measurement,MAPS_TO,,Javier,1717545600000,
u-eryt.[e6/l],u-eryt.[e6/l],0,,e6/l,2002408893,U-Erytrosyytit,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Number Concentration,u-eryt.,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3002582,Erythrocytes [#/volume] in Urine,Measurement,MAPS_TO,,Javier,1717545600000,
u-leuk.[e6/l],u-leuk.[e6/l],0,,e6/l,2002408998,U-Leukosyytit,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,Number Concentration,u-leuk.,0,APPROVED,UNREVIEWED,Tarja,1717545600000,3018095,Leukocytes [#/volume] in Urine,Measurement,MAPS_TO,,Javier,1717545600000,
u-lh[iu/l],u-lh[iu/l],0,,iu/l,2002409018,U -Luteinisoiva hormoni,LABfi_ALL Level 0,Measurement,1970-01-01T00:00:00Z,2099-12-31T00:00:00Z,,,u-lh,0,UNCHECKED,UNREVIEWED,Tarja,1717545600000,0,Unmapped,,MAPS_TO,,,0,
